text,label
it put a bad taste in all our mouths .,2
great place to come to get traditional filipino food .,2
you would think someone would get _num_ + _num_ .,2
the casino always has a good vibe and the rooms are always clean .,2
after ordering brownie with ice cream i gave up .,2
"no bugs , but i did find hair ... and lots of it !",2
do n't waist your money on this filthy dirty place !,2
i think it sums up how old and backwards the hotel is .,2
this place gets a good crowd .,2
my husband and i stayed here for three nights .,2
we sat at the bar and bartender did a great job serving us .,2
will not come again and will not suggest to any of my friends .,2
"it does n't smell weird , either .",2
i ca n't say i enjoyed myself here .,2
love the table games here .,2
it practically sounded like the windows were open .,2
the walls are also paper thin .,2
i am so glad that i found this place !,2
i really do love this place .,2
i 'm better off going to a different furniture company .,2
but why is it so damn cold at night during the summer !,2
everything we 've tried here has been great .,2
happy hour is great .,2
the staff is incredibly friendly and really make you feel welcome .,2
my stylist was rude and was shaking when she was doing my hair .,2
avoid this place at all costs if you are going there for food !,2
my pasta with roasted rabbit was soooooo good and tender .,2
"speaking of towels , the pool is n't open at all .",2
we tried _num_ dishes and loved them all .,2
the people complaining are just those people that are never happy .,2
i got the combo pho soup with beef and meatballs .,2
i had a hot water leak under my house .,2
but food really was a major let down .,2
the food is good and reasonably priced .,2
central to the strip and beautiful through and through .,2
overall we had a great experience and would return to circus circus .,2
lobster shanghai style was delicious .,2
"but this property in las vegas is old , dirty and low class now .",2
really enjoyed the pineapple margarita that was recommended by server .,2
some of them are outstanding at that .,2
the food was surprisingly tasty .,2
its not that it is a dive .,2
"the rooms are nice , clean , comfortable and the price is very reasonable .",2
the huge pool was not open during our whole stay .,2
i am completely amazed .,2
i wo n't return here !,2
there is a serious lack of communication at this hotel .,2
i recommend the cat _num_ hurricane with an extra shot for $ _num_ .,2
i recommend everyone that i know to it .,2
beds are hard and there is no fridge or microwave .,2
the ceiling has an ugly water leak stain across the top .,2
great service and great value .,2
it took _num_ mins to check because they could n't find our reservation .,2
plenty of other better ayce restaurants in vegas .,2
she could of just said no .,2
which just helped the already beautiful atmosphere .,2
harrah 's is in serious need of a complete renovation top to bottom .,2
next time i think we will pay the extra money to stay elsewhere .,2
i could n't get help because no one seemed to understand english .,2
"amazing food , this location it is always pretty packed so plan accordingly .",2
not comfortable at all .,2
"really , really liked this place .",2
this was the last hotel stay during our national park tour before flying home .,2
the staff and dealers are rude .,2
i hate seeing good people get treated like garbage .,2
i would strongly urge anyone to think twice about going here .,2
the dinning options here are not acceptable .,2
i could not win with these rooms .,2
loved my spinach salad and the salmon and sweet corn were to die for .,2
thank you firefly and aaron for a wonderful meal and fabulous drinks !,2
was n't too impressed with the room though .,2
"horrible customer service and cleanliness , i guess you get what you pay for .",2
sorry harrah but you lost our business .,2
do n't waste your time .,2
do n't waste your time .,2
"worst service , i checked out early .",2
we are n't coming back .,2
our poor experience started right away .,2
hubby steps in and says it 's the brakes .,2
"sadly , excalibur managed to screw up my reservation .",2
the price of the passes is very affordable & worth every penny .,2
_num_ happy hours and mojitos are amazing .,2
there were no other customers in there except for me .,2
rx for a good time ... .,2
the carne is always cooked to perfection .,2
great prices as well .,2
only about _num_ customers .,2
"lamb chops are also amazing , actually everything on the menu is amazing .",2
the food was great and the service was even better !,2
the worst place i have ever been in my life !,2
i really appreciate they do anything to saved my phone .,2
we had great service and even better food .,2
they have so many different items to please any palette .,2
great food for great value !,2
so a week later again they call me your car ready come get it .,2
the pasta was tasty and addicting .,2
i was so disappointed by everything .,2
"first of all , it was slow .",2
also the bread service was awesome .,2
"the food is always well cooked , with fresh ingredients and depth of flavor .",2
it was that bad .,2
"the service was fantastic , the appetizers excellent and the drinks strong .",2
worst pickup experience ever .,2
this place is great !,2
this place is great !,2
this place is great !,2
"requested extra pillows , given a hard time .",2
the service was friendly and efficient as well .,2
magic in ones mouth !,2
"this hotel is not amazing , but for the price , it is good.",2
"great service , been here couple times and never a let down .",2
next time we go to vegas we will definitely do this again .,2
the sales people and owner are not honest .,2
( without a picture ) what a nightmare .,2
a few times we just parked at new york new york and walked over .,2
the people who work there are very friendly and helpful .,2
my three kids loved it .,2
they came highly recommended by friends and we 'd recommend them as well .,2
they 've got a great wine list as well .,2
another had a cigarette burn in it .,2
another had a cigarette burn in it .,2
they have great food and their bagels are amazing .,2
service was fast and food was great .,2
kids had a great time .,2
the wild mushroom enchiladas are amazing .,2
